0x0000000000000000000000000000000000000001,1030495862367848,1030495862367848
0x000000e28faa823d5b53ff6c2922c28335840375,13653690191786345,15630521334041228
0x00020b5483456312cc051fb410bfa8170fde5ae6,5038733210008895,4889620030526873
0x0038f9c25a12fa258156033e9e8d52f04d4187a2,98073561976584855,98073561976584855
0x004c35ab0ece9ead870628310d6f014c0fa2c843,827666998,827666998
0x005253f780044dee764624bc0779a6ebe071f600,5162985772282438071,0
0x005977da4d5db2c28d1b0617d652aebc224c14e9,4340024347,4340024347
0x005ec0e9193b329c1969c4f39457b1d66565221f,711878487,711878487
0x006059c30d9bf772f60396d6d33d94d0f4cac9b1,45463404926400,97675342709854
0x00638b26610c615c8f4fb64fcec6ac82c664aae4,323034472,323034472
0x006dbb5e9ed12808435c1ecb74f00152db57ccce,235579239,235579239
0x00700052c0608f670705380a4900e0a8080010cc,6125936769720612,891697433259643
0x00702c8511ed88362e60766a3b51e4424e1b64b2,321235171731,321235171731
0x0071176246d1528132302e760658b7eafaf51e7d,4184209117,4184209117
0x00769350fa9caa48911bcfc102c7cb9032a16384,369916202298405701,0
0x00774b87cd6a3ca66b9d844431fdeceaa4f73282,167850446141,340545223569
0x00807c501fff2976bd1f18fabb33177f1139cd2f,10005015577751545,1
0x00aae21e3b89cde691d75b050a39b2b06949d6be,340170787157418,0
0x00aaff1d6d06606e47a859b35f1994201aa5cfca,6117646614,6117646614
0x00b3643af8135ad02b3028781f39b2bd70f5fe42,2049815250664076788,2049815250664076788
0x00bc0f6107b5bca647ec5e9fe35309ad3c7df447,4316340318,4316340318
0x00c644e774d7b1a3a95154113f86b9e25350a111,10857147658115,23350652835774
0x00db658e2b8753891430416fa816662bfc37cd1e,8604796256,8604796256
0x00f7f3bf04bd7c1ac0bf9022cf90c16dce88df98,370836178,370836178
0x00fc321ff1d2becb6be797f076b4d11987c0ffb9,1441368901191,2925141075718
0x011b0a055e02425461a1ae95b30f483c4ff05be7,1,1
0x01363641168b525ed97e05441edabf0fc1ddf098,1464030860963364,2809010136449442
0x01393bc414e235ba903966bc6e3a622812a1d397,256364577,256364577
0x0151c9e7e39921c96c22c9b31a1d4f4494d20f18,416246317067743185,0
0x015a4765f26fbcc496fb671440b7dba6af1db0e1,1429143388694,1429143388694
0x01663ce4a3a0c46bc514108a165d7d8427b45017,10207216393156,10207216393156
0x0172e05392aba65366c4dbbb70d958bbf43304e4,401557774108813,401557774108813
0x0178274ec3e22cb684a35d829f5e15f66441e71a,10273030352862933,10273030352862933
0x0192ba2f3ff12e0db99142829d12b806903068d9,37113254406646,48489594480545
0x01a08ff3b05a980bcadd8e9823301ad05981036b,4541313109,4541313109
0x01a1376b4f81cc444529feead9c33adda40fa57c,3920033221,3920033221
0x01a29123b11c0bab3717d5085c4aabd5114613e0,7489314981339,7489314981339
0x01c4b777678d34e75bbf11f1ca21b27d478d8396,6105129480,6105129480
0x01cef7e234d6b9e40e267497925fae2165a62d6d,513632599547718,513630319755307
0x01d0577cb07980df4e9bddf260935b2a0f6ddf84,335360744,335360744
0x01d216930e49ae548afcd7ad3b7777fb84a9a791,5305186310,5305186310
0x01dbc9c1a2e2dff3d498da66d237074571d4422d,282359104,282359104
0x01def93c9883cdb6d73452f72a44bf9bb7eb59ee,6001003598,6001003598
0x01eac2a96c733de7138d35ae633ece81e67ec9a2,206296094,206296094
0x01fe14a271b1127d21ddad40e03c23a1a4023ebe,1038470618325992062,0
0x02056a275aa71162ea73a714ec23628108064a94,3142106054,3142106054
0x020c117135c05b7d0122cece593335938a579303,913351478112709203,0
0x02252b5d4fb217ebac8e9abf0e12b1190e43e9eb,2,1
0x0241bbe8f35c60bde535cc113eb5298bf5f83098,5164270176,5164270176
0x024bc20fb9c9f139de6ebaad9a53877d55513919,2693900158820370124,2693900158820370124
0x0258b967433b0d2d5fc6d19fb983841d32ff6e6e,101657908746771,1
0x0258f5acbf83a02816f9413d895784b03153bf6a,3984859822,3984859822
0x026f6e1682a2fa7089a67609a479f0697a4a90e1,6706879408,6706879408
0x0275932818dcf5a8da4bb6f0e335d2f6bb2c15b2,324860822,324860822
0x02852c8d47685caa718dffd1db1d31448779d8c8,1609497097970,2626204756243
0x0287a36ffe0d1036d0acc71235735a67359a5f31,203568769904234474,4124199379968219953
0x029cca5731221cb0f1ec43125269be68b8decc02,3460785948,3460785948
0x02aa0cd8e1cb4bf7807c733398780dbae6049441,4139265520,4139265520
0x02ace030d21d38b977a91e9e006e30a23c7c635a,3709290204,3709290204
0x02c9b2ced24d0b4f80b7b5036caae5d313c820cc,5428653655,5428653655
0x02cc0f4050544c2492e1a4cfb5c12f8c1d0582a2,333188995,333188995
0x02df3cba3fe1cfbb297a2a91d8aa8cec62848696,100968716549853362,0
0x02e0c302380aa679189d9caa349a0da5a6a19108,46892960987290,0
0x02e7eadadf9d5f1878f2bab1adf065336ceab875,12070080474982734,1
0x02ef890e94cbd577c67762aec3ccb4eccd9b3ebf,5167995017,5167995017
0x02f13850243b41fbca7e357d63cbc1b1390efa0f,279673758,279673758
0x02f1c30105b54fb8203daabbc72d6835daec2701,3358526823,3358526823
0x030462053869121e2c4e65ba9dd31490e94cb8df,250072497857794293,250072497857794293
0x03179db22a5a5dc8f403e191c9c07e1803802b9e,5586700467250956232,28504013005646533
0x03211f2c44080f49a3b84e3220d8fab1d7da4d21,4087594389,4087594389
0x032ba57d765e6a166be37f081152497e06b588d3,422405915,422405915
0x03354437f81ae7ae5569f63ba3b4a1325dd12e69,890150688,0
0x033ce530b027ddc4500f1004e2579b8482f2f85a,5752258580,5752258580
0x033e0a61ac00288a6388d1c8bad11a881ca9e212,8199931248862,8199931248862
0x03452486f10344aeb8bc1ab7457e5a9be613bd56,1222065277,0
0x0346184d71f102271b7e0e90d0b7c831d344505c,4691222931780,563622090543126
0x03499e878f84d2e9d6a2b7dd7b85a2175101c51a,10243380747642255,1799029394728038
0x0349dc3629e09bb939e69b6b781e5c8b8b9ab432,115625192129880520,11901629662452738
0x03578369342bff006bd32d70d081bf92615eb3d4,239436951,239436951
0x035d7de27c9f4d0e30eeb064d83f0640ff1b7b44,467511509,467511509
0x035effa901e21cb460357b08fafcc2b6d69e323f,27564746435304,770172451251059
0x036f1e40bd41595e30737b23bb3526420b1d11f9,5059122883119168508,1
0x03769ef2598ff2e72d5e937f804e8e43a3e022e5,21873066933858,21873066933858
0x037ce8f01b71942e0dd12e81ebea73dcd4e1afb7,10323863841924115,1
0x038cdcccc1077ac50335cf18feaa308a0e0546b7,52148551208579994,0
